longitud_onda,intensidad
2615.91979980469,125.824489840986
2616.29302978516,122.844547331315
2616.66625976563,173.314953580279
2617.03887939453,198.953869871494
2617.41180419922,335.032798594358
2617.78472900391,573.220253093001
2618.15734863281,759.353158185551
2618.5302734375,762.235780343775
2618.90289306641,456.160865592567
2619.27520751953,304.538927023059
2619.64782714844,221.906235259943
2620.02044677734,192.549391205634
2620.39245605469,182.658917092103
2620.76477050781,178.97150693439
2621.13708496094,182.113052572837
2621.50909423828,175.456242812264
2621.88110351563,205.623904328273
2622.25341796875,136.370640317384
2622.62512207031,143.471180988171
2622.99682617188,168.560054026932
2623.369140625,169.999084338315
2623.74053955078,177.513839160711
2624.11224365234,182.417410551213
2624.48394775391,158.547196116978
2624.85565185547,215.006723371165
2625.22705078125,358.824408612164
2625.59844970703,677.295237485857
2625.96984863281,544.242962081899
2626.34124755859,213.000684602245
2626.71234130859,209.920567735697
2627.08374023438,167.250839388523
2627.45452880859,188.152803690616
2627.82562255859,256.576901262664
2628.19702148438,377.27147692794
2628.56750488281,438.450220914467
2628.93859863281,262.797538448728
2629.30938720703,283.934250636074
2629.67987060547,310.762113892445
2630.05035400391,394.305450836159
2630.42114257813,543.111719265137
2630.79132080078,916.325022434098
2631.16180419922,1527.31414071108
2631.53228759766,1709.02094098223
2631.90246582031,1664.5178803692
2632.27325439453,1564.26626912866
2632.64343261719,1217.74087596899
2633.01361083984,795.843972007719
2633.38348388672,588.98765141747
2633.75366210938,486.082771916089
2634.12322998047,377.388673468989
2634.49310302734,319.702240003243
2634.86297607422,280.043752050697
2635.23284912109,277.518080579002
2635.60211181641,246.559832067396
2635.97198486328,245.727286375114
2636.34155273438,237.009153378685
2636.71081542969,231.975426092819
2637.08038330078,216.227515089101
2637.44995117188,277.75307672109
2637.81860351563,326.789725341886
2638.18817138672,413.994783780722
2638.55743408203,373.475995761125
2638.92608642578,252.999915031663
2639.29534912109,273.447589616131
2639.66430664063,281.321081230556
2640.03295898438,337.996138687955
2640.40191650391,201.413319971812
2640.77087402344,190.008910917497
2641.13952636719,180.806413759836
2641.50787353516,172.338846756021
2641.87652587891,152.419251080446
2642.24517822266,182.832639463928
2642.61322021484,178.949127028063
2642.98187255859,165.304482167715
2643.35021972656,152.99936712129
2643.71795654297,171.804981651262
2644.08630371094,175.749040241862
2644.45434570313,205.565391743149
2644.82238769531,199.561653737797
2645.1904296875,157.501837171084
2645.55847167969,161.623319177872
2645.92620849609,168.221764521934
2646.29364013672,182.756610838162
2646.66168212891,153.183417070441
2647.02880859375,193.40739598129
2647.39685058594,190.269851390692
2647.76428222656,181.57023120639
2648.13140869141,191.976141125737
2648.49884033203,188.1658060315
2648.86657714844,204.963673553646
2649.23370361328,222.595456971614
2649.60052490234,259.509224314056
2649.96765136719,260.730058478525
2650.33477783203,290.760181235215
2650.70159912109,362.945932227004
2651.06872558594,499.921600147917
2651.435546875,695.162857443576
2651.80206298828,1259.02866952363
2652.16888427734,2619.38300551488
2652.53540039063,5195.55057906546
2652.90191650391,5310.48494885405
2653.26843261719,2942.91356943643
2653.63494873047,1926.47956896745
2654.00115966797,1356.09059579374
2654.36767578125,1011.22945132182
2654.73388671875,820.540352998394
2655.09979248047,689.183299453738
2655.46600341797,627.605793713599
2655.83221435547,640.839059644148
2656.19812011719,597.785118158453
2656.56402587891,525.919157452383
2656.92993164063,456.047844891794
2657.29583740234,443.954123274581
2657.6611328125,442.665244107068
2658.02703857422,485.991651509387
2658.39263916016,527.583763435131
2658.75793457031,655.054465210311
2659.12322998047,915.731177268634
2659.48883056641,1403.24880654125
2659.85382080078,2622.65110259078
2660.21911621094,5218.88508206893
2660.58441162109,8381.78751131346
2660.94940185547,6829.46686426502
2661.31439208984,4285.59585784726
2661.6796875,2935.73946078507
2662.04437255859,2204.06682006949
2662.40936279297,1714.37393888183
2662.77404785156,1346.25771582278
2663.13873291016,1109.89391217332
2663.50341796875,940.434595652077
2663.86810302734,768.891085034595
2664.23248291016,680.185873077815
2664.59686279297,594.026959929346
2664.96124267578,549.986459270537
2665.32562255859,446.380303758464
2665.68969726563,391.799389933304
2666.05407714844,387.208676399113
2666.41815185547,398.14211425465
2666.78192138672,444.202043988226
2667.14630126953,438.764099345848
2667.51007080078,305.582920249909
2667.87384033203,278.900945246219
2668.23760986328,251.210370158562
2668.60137939453,278.819943683356
2668.96484375,409.861439086382
2669.32861328125,510.826435944893
2669.69207763672,306.736029066841
2670.05523681641,210.221260060724
2670.41870117188,194.599229362001
2670.78216552734,180.604591149322
2671.14532470703,185.636709855204
2671.50848388672,160.255344528937
2671.87164306641,200.803254477848
2672.23480224609,241.749613996052
2672.59765625,282.592566616823
2672.96051025391,252.841501857024
2673.32305908203,188.677189522685
2673.68621826172,166.76020060311
2674.04876708984,142.268132179754
2674.41162109375,168.164159159775
2674.77386474609,197.175766707749
2675.13641357422,172.85091065657
2675.49896240234,146.980940380731
2675.86120605469,139.912756486171
2676.22344970703,118.554239098203
2676.58599853516,133.13384530133
2676.94793701172,182.523263879721
2677.30987548828,232.83723551946
2677.67211914063,181.748924758819
2678.03405761719,234.239189260707
2678.39599609375,276.437526649178
2678.75793457031,466.815088051512
2679.11926269531,295.28357178715
2679.48089599609,182.838609198016
2679.84313964844,168.793012591476
2680.20446777344,176.148714432051
2680.56579589844,188.467475039287
2680.92742919922,171.331681727847
2681.28875732422,152.165383268533
2681.64978027344,145.797595056289
2682.01110839844,122.932963608707
2682.37243652344,121.555908774473
2682.73315429688,128.189048694599
2683.09448242188,127.893751721857
2683.45550537109,113.088746078234
2683.81622314453,155.010622535167
2684.17724609375,133.664181329196
2684.53796386719,142.018166346233
2684.89837646484,151.450099618837
2685.25909423828,131.051447202536
2685.61981201172,102.084002093784
2685.98022460938,143.102779317218
2686.34063720703,110.750344540486
2686.70104980469,114.721468662054
2687.06115722656,125.879657063681
2687.42156982422,128.944436996282
2687.78198242188,214.753769856644
2688.14178466797,327.228325227472
2688.50158691406,250.668849687498
2688.86169433594,155.757780238959
2689.22149658203,160.933373031278
2689.58129882813,156.732975515926
2689.94110107422,158.876341017973
2690.30090332031,190.010740400057
2690.66040039063,162.648908828841
2691.02020263672,183.653696910259
2691.37939453125,156.644885028253
2691.73889160156,139.034562115281
2692.09808349609,153.03429904495
2692.45758056641,186.00215175154
2692.81646728516,195.937395269622
2693.17565917969,170.75134908276
2693.53485107422,182.868045731058
2693.89373779297,173.243931889149
2694.25262451172,148.372608823247
2694.61181640625,124.668679375123
2694.97039794922,106.912484532898
2695.32928466797,124.954079999926
2695.68786621094,132.029448411589
2696.04614257813,109.511205116866
2696.40502929688,101.148199325032
2696.76361083984,110.696439290865
2697.12188720703,88.4262019036406
2697.48016357422,99.7424421837522
2697.83843994141,102.753629668182
2698.19671630859,105.942390983472
2698.5546875,98.6472914179115
2698.91265869141,142.360722464149
2699.27093505859,126.065233316587
2699.62860107422,150.991417684732
2699.98657226563,212.478308638096
2700.34454345703,288.392989076438
2700.70190429688,218.685075168609
2701.0595703125,324.283274075869
2701.41723632813,413.934197696981
2701.77459716797,507.604579993243
2702.13195800781,289.853119873755
2702.48962402344,124.851425492431
2702.8466796875,134.065951385957
2703.20404052734,133.246912380312
2703.56140136719,167.094411462088
2703.91845703125,180.394037750392
2704.27551269531,166.545442670585
2704.63256835938,116.619371343685
2704.98962402344,124.772973562608
2705.34606933594,212.159333655893
2705.703125,361.015290591818
2706.05987548828,322.630626794292
2706.416015625,214.605596721244
2706.77276611328,164.584668870842
2707.12951660156,128.090897301633
2707.48596191406,141.442301564217
2707.84210205078,172.435690265989
2708.19854736328,207.859821814427
2708.5546875,300.986997793576
2708.91082763672,198.042354242593
2709.26696777344,134.551625510075
2709.62280273438,136.092319571994
2709.97863769531,190.916713541361
2710.33477783203,295.686179120514
2710.69030761719,255.40897763923
2711.04644775391,161.307503151822
2711.40197753906,217.677371641568
2711.75750732422,298.158292207115
2712.11303710938,194.750119067099
2712.46887207031,138.604328389978
2712.82409667969,112.66845868824
2713.17932128906,114.519587517727
2713.53454589844,152.536467930609
2713.89007568359,147.164448709606
2714.24499511719,226.938417913108
2714.59991455078,232.917148599369
2714.95544433594,153.045371352034
2715.31005859375,130.470674112476
2715.66467285156,121.976463840004
2716.01959228516,143.291297921023
2716.37451171875,144.372260960064
2716.72912597656,111.937461957807
2717.08374023438,130.100378013358
2717.43804931641,110.619596594336
2717.79235839844,130.473687265118
2718.14727783203,129.848537456895
2718.50128173828,183.941377555704
2718.85559082031,339.240822805842
2719.20989990234,492.727698053371
2719.56390380859,256.918653971271
2719.91790771484,240.786810702686
2720.27191162109,186.710128132227
2720.62591552734,181.419696477208
2720.97961425781,292.914825668753
2721.33361816406,159.342732204067
2721.68731689453,143.308175592605
2722.04071044922,169.073006926346
2722.39440917969,278.67309564282
2722.74780273438,333.429459756831
2723.10089111328,182.062049888243
2723.45458984375,156.649399606183
2723.80798339844,166.029278255502
2724.16107177734,118.96394094463
2724.51416015625,159.413434284384
2724.86724853516,150.822187809477
2725.22033691406,144.071532259889
2725.57342529297,132.625827675637
2725.92620849609,146.061366454941
2726.27899169922,173.437095681339
2726.63146972656,255.864980724231
2726.98455810547,183.677044386851
2727.33703613281,196.166742192637
2727.68951416016,258.43212609902
2728.0419921875,153.300218263315
2728.39447021484,117.857556780306
2728.74664306641,140.26500723028
2729.09881591797,86.188936127497
2729.45129394531,118.365635273212
2729.80316162109,67.4982326926108
2730.15563964844,74.0725538965675
2730.50750732422,123.605583663492
2730.85906982422,113.231606812386
2731.21124267578,100.91043871749
2731.56311035156,88.8946854115077
2731.91436767578,89.7891133187259
2732.26654052734,113.508429691988
2732.61810302734,140.512842104826
2732.96936035156,163.958399674075
2733.32061767578,133.021181947119
2733.67218017578,158.38083994199
2734.0234375,123.807524324813
2734.37469482422,129.532307226558
2734.72595214844,239.136214903888
2735.07720947266,292.184169865061
2735.42785644531,143.413912415515
2735.77911376953,126.8068494211
2736.13006591797,89.3909315058718
2736.48071289063,136.627048647425
2736.83135986328,164.777657265365
2737.18231201172,221.715488023028
2737.53265380859,179.788541219456
2737.88330078125,118.580736785833
2738.23394775391,85.2192385903084
2738.58428955078,141.222615854872
2738.93432617188,211.994975733884
2739.28466796875,414.717231676707
2739.63470458984,784.4706104689
2739.98504638672,398.821586412882
2740.33538818359,161.835321386594
2740.68481445313,165.945178069599
2741.03485107422,132.396199189022
2741.38519287109,141.339159144893
2741.73431396484,149.604880287248
2742.08435058594,220.980906291904
2742.43408203125,381.609607538124
2742.78350830078,432.060234290831
2743.13323974609,328.029249438102
2743.48236083984,320.327848774733
2743.83209228516,149.23577969254
2744.18121337891,144.912505292986
2744.53063964844,95.0321511759354
2744.87976074219,117.530139398335
2745.22888183594,159.44236422598
2745.57769775391,215.787369917986
2745.92712402344,317.3622490883
2746.27563476563,446.901854240923
2746.62445068359,711.540123213988
2746.97357177734,576.0772022556
2747.32177734375,390.200489328947
2747.67028808594,181.59915704677
2748.01910400391,118.454515224919
2748.36761474609,155.265299860149
2748.7158203125,261.815286509874
2749.06433105469,590.782409623672
2749.41223144531,966.464534067051
2749.7607421875,481.901334740962
2750.10864257813,268.542124954956
2750.45684814453,200.483158397141
2750.80474853516,152.393146714751
2751.15264892578,120.699323521863
2751.50054931641,116.870779260762
2751.84814453125,183.122683653332
2752.19604492188,274.849768397606
2752.5439453125,214.407407569861
2752.89123535156,169.816123341051
2753.23883056641,203.867002272033
2753.58642578125,196.781809614106
2753.93371582031,143.509078519597
2754.28070068359,128.859604879477
2754.62829589844,135.506075481731
2754.97528076172,197.656130967104
2755.32257080078,382.117532222314
2755.66925048828,745.49195172416
2756.01623535156,785.845461868816
2756.36322021484,264.071242357815
2756.70989990234,195.915271660049
2757.05657958984,171.242248772156
2757.40356445313,140.336406301772
2757.74993896484,137.346431451622
2758.09661865234,130.8668373734
2758.44299316406,144.125886542069
2758.78967285156,163.112936404661
2759.1357421875,150.077251906802
2759.48181152344,130.251514008483
2759.82818603516,108.260187560059
2760.17425537109,124.854388739231
2760.52032470703,124.390758128668
2760.86639404297,144.701644889607
2761.21215820313,133.809722116418
2761.5576171875,114.831000163871
2761.90368652344,133.089547505315
2762.24945068359,148.073282225939
2762.59490966797,165.923611005802
2762.94036865234,99.9590830136173
2763.2861328125,110.178856695686
2763.63159179688,115.695607887125
2763.97705078125,120.498288077468
2764.32220458984,92.5147087371864
2764.66735839844,108.750251589162
2765.01251220703,132.907568601814
2765.35766601563,128.664850433971
2765.70281982422,167.400802743718
2766.04736328125,200.731293699564
2766.39251708984,268.52147385804
2766.73736572266,285.186997566216
2767.08160400391,208.381194994469
2767.42645263672,244.956467873177
2767.77099609375,259.458246715626
2768.11553955078,204.587146765173
2768.46008300781,220.315710131269
2768.80432128906,281.659673700357
2769.14855957031,243.987969410456
2769.49279785156,235.006937532652
2769.83703613281,209.530675875707
2770.18096923828,158.664402634525
2770.52520751953,154.385481270572
2770.869140625,140.322527740341
2771.21276855469,131.035816416824
2771.55670166016,130.632831588647
2771.90063476563,101.550772141708
2772.24395751953,102.53374711839
2772.587890625,112.310872927672
2772.93121337891,93.4742363156892
2773.27484130859,119.805621949402
2773.6181640625,129.803584632586
2773.96148681641,128.327288125158
2774.30511474609,143.042043834685
2774.64782714844,132.002564211051
2774.99084472656,117.232581804063
2775.33416748047,111.06839720076
2775.67687988281,137.363639919241
2776.01989746094,141.962295574272
2776.36291503906,148.78791996178
2776.70532226563,107.504227572062
2777.04803466797,116.213848921061
2777.39074707031,123.251129141861
2777.73315429688,131.26781223143
2778.07556152344,149.53327984294
2778.41827392578,153.038808497592
2778.76037597656,118.242614522247
2779.10278320313,157.300301138887
2779.44488525391,179.717155965828
2779.78698730469,193.937053451478
2780.12908935547,185.463400312801
2780.47119140625,104.688037573623
2780.81298828125,94.0931944566108
2781.15478515625,107.140573247023
2781.49658203125,131.411837322279
2781.83868408203,107.560774606352
2782.17987060547,133.750696739108
2782.52166748047,112.73587655079
2782.86315917969,130.609491094411
2783.20434570313,140.097687083274
2783.54583740234,147.395747376566
2783.88702392578,140.130498678089
2784.22821044922,147.590426236632
2784.56939697266,115.884262051174
2784.91058349609,102.779789596888
2785.25146484375,118.663413034321
2785.59265136719,128.562020818661
2785.93322753906,103.320034563771
2786.27380371094,99.987757815252
2786.61499023438,103.098226889612
2786.95556640625,114.519582056574
2787.29583740234,106.182936211224
2787.63671875,134.147267056469
2787.97698974609,160.003971261657
2788.31726074219,185.648236719365
2788.65753173828,114.794866353717
2788.99780273438,112.09770894212
2789.33807373047,114.306436116982
2789.677734375,123.588282883153
2790.01800537109,146.905411096016
2790.35827636719,172.324438684786
2790.69763183594,245.179016698687
2791.03759765625,292.995651693897
2791.37756347656,195.942088145482
2791.71691894531,149.490605170912
2792.05657958984,137.58412119032
2792.39624023438,122.352936900633
2792.73559570313,116.292458638747
2793.07525634766,118.108955213162
2793.41430664063,183.421905918819
2793.75335693359,245.419372363894
2794.09271240234,412.598985411532
2794.43176269531,1001.71248977264
2794.7705078125,2435.5634906226
2795.10986328125,3917.20452730137
2795.44860839844,6546.99331829541
2795.78765869141,6473.10942159851
2796.12609863281,1435.29989748156
2796.46484375,523.491214989963
2796.80358886719,340.579212023403
2797.14202880859,304.731645147493
2797.48046875,374.861024051883
2797.81921386719,754.758912283501
2798.15704345703,1621.80784211646
2798.49517822266,1775.78152155678
2798.83392333984,452.740036081804
2799.17144775391,225.588559317178
2799.50958251953,200.885473802674
2799.84771728516,203.554937659165
2800.18524169922,234.674317840478
2800.52337646484,363.769076294159
2800.86120605469,879.607034891739
2801.19873046875,1487.85581757734
2801.53625488281,660.627253040016
2801.87408447266,496.638121883594
2802.21130371094,1167.99408413281
2802.548828125,3021.1176684912
2802.88604736328,4347.65724677478
2803.22326660156,1193.8687702182
2803.56048583984,345.156949670599
2803.89739990234,209.691926842882
2804.23461914063,189.99542288336
2804.57153320313,167.443763353432
2804.90844726563,148.403920955307
2805.24566650391,207.07778441226
2805.58197021484,169.049311814952
2805.91888427734,112.117409298911
2806.25549316406,138.538923785668
2806.591796875,123.803317893437
2806.92840576172,132.294867646714
2807.26470947266,142.822404272497
2807.60101318359,122.153467635603
2807.93731689453,123.575914596379
2808.27362060547,127.522004502929
2808.60931396484,137.997679109036
2808.94561767578,164.385910322803
2809.28161621094,143.7361661953
2809.61730957031,140.135382879403
2809.95330810547,141.784399758598
2810.28930664063,183.587505344444
2810625,190.237164124114
2810.96038818359,185.478970299876
2811.29608154297,173.98237113781
2811.63146972656,180.248080157695
2811.96685791016,177.609549256912
2812.30224609375,227.500411117116
2812.63763427734,274.124246566962
2812.97241210938,271.988296292577
2813.30780029297,300.500092953349
2813.64288330078,318.691007533919
2813.97766113281,338.504556059804
2814.31274414063,439.788696788821
2814.64752197266,555.130712048297
2814.98229980469,871.505816367503
2815.31677246094,1321.41428737004
2815.65155029297,2257.39171453457
2815.98602294922,4463.29484983313
2816.32049560547,7593.59625686684
2816.65496826172,7224.36864995949
2816.98944091797,4507.80269053072
2817.32360839844,2515.96596653974
2817.65777587891,1555.03420671711
2817.99163818359,1010.02637762597
2818.32580566406,721.603162509443
2818.65997314453,591.361992587743
2818.99383544922,492.048616187847
2819.32739257813,384.014911647333
2819.66125488281,300.201888524718
2819.99481201172,245.129050669404
2820.32867431641,225.46936651098
2820.66223144531,202.654770397313
2820.99548339844,185.61995129942
2821.32904052734,186.892117810403
2821.66229248047,181.74534025899
2821.99554443359,150.086336772222
2822.32849121094,171.547132932956
2822.66174316406,151.522762051837
2822.99468994141,144.628321592083
2823.32763671875,156.582218567894
2823.66058349609,191.789313324178
2823.99353027344,337.350865032438
2824.326171875,655.828556427287
2824.65881347656,511.063799379877
2824.99145507813,174.736415992841
2825.32440185547,187.473303639042
2825.65643310547,225.385161654722
2825.98907470703,159.877659026569
2826.32110595703,113.988113683392
2826.65344238281,139.041073181827
2826.98577880859,132.231403920734
2827.31811523438,122.420373581962
2827.64984130859,118.455125669458
2827.98187255859,130.587103294301
2828.31359863281,124.754175042525
2828.64532470703,129.252507882402
2828.97705078125,129.595439253234
2829.30908203125,96.5154580713371
2829.64019775391,92.3310260640895
2829.97222900391,112.529438904819
2830.30364990234,115.776350578504
2830.634765625,151.188158219519
2830.96618652344,124.753265827992
2831.29760742188,106.047491321271
2831.62872314453,121.589789567763
2831.95953369141,137.160936972051
2832.29095458984,105.940245897302
2832.62176513672,117.920635594577
2832.95257568359,91.7288404737102
2833.28338623047,74.6384091722745
2833.61419677734,95.2272808516176
2833.94470214844,116.242611121568
2834.27551269531,131.756534211616
2834.60601806641,92.4213934036813
2834.93621826172,110.133977722578
2835.26672363281,148.656719647789
2835.59722900391,210.443334524091
2835.92712402344,182.066954236014
2836.25732421875,135.752487317473
2836.58752441406,133.446921722122
2836.91741943359,161.665492175876
2837.24731445313,171.110369910324
2837.57751464844,212.9565803575
2837.90710449219,233.339263033623
2838.23669433594,220.934737265601
2838.56658935547,122.43343033752
2838.89587402344,132.921780093965
2839.22576904297,151.050916260486
2839.55505371094,161.535311370188
2839.88433837891,211.784155940225
2840.21362304688,192.973159008148
2840.54290771484,134.453674066168
2840.87188720703,110.910252935909
2841.201171875,116.05601549791
2841.53015136719,103.541009226797
2841.85913085938,108.100710843868
2842.18780517578,102.949800873755
2842.51708984375,116.877027568837
2842.84576416016,117.056327648253
2843.17413330078,159.726747765247
2843.50280761719,196.086611091172
2843.83148193359,143.289584400129
2844.15954589844,149.174897442671
2844.48822021484,194.230902356625
2844.81628417969,210.639768988119
2845.14434814453,122.228069585747
2845.47241210938,114.57791423754
2845.80078125,98.9057448151313
2846.12884521484,113.768742246831
2846.45629882813,85.6042811791537
2846.78436279297,85.2557218480154
2847.11212158203,109.724103513375
2847.43988037109,100.324214779496
2847.76763916016,121.874696910501
2848.09539794922,111.372967086307
2848.42254638672,107.005924850171
2848.75030517578,101.416432815856
2849.07745361328,75.1928575538467
2849.404296875,116.592426132462
2849.73175048828,129.614410956888
2850.05889892578,136.364321774521
2850.3857421875,122.119319098866
2850.712890625,147.084998919259
2851.0400390625,199.175162152499
2851.36657714844,323.50878461991
2851.69342041016,777.759732937518
2852.01995849609,1944.59298205246
2852.34649658203,1988.75206586581
2852.67333984375,412.760796228954
2852.99987792969,172.751025475231
2853.32611083984,100.549484391684
2853.65234375,97.4201718219656
2853.97857666016,117.963489044672
2854.30480957031,120.544755925549
2854.63073730469,118.171547001563
2854.95697021484,105.616822355063
2855.283203125,119.172350434615
2855.60852050781,149.458147268658
2855.93475341797,126.6762645106
2856.26068115234,129.557931051811
2856.58569335938,91.128887531262
2856.91162109375,92.9092621516685
2857.23724365234,99.0063957502525
2857.56256103516,93.5244839480909
2857.88818359375,97.1333259190065
2858.21350097656,103.767010762966
2858.53820800781,142.607530775037
2858.86383056641,110.323038470375
2859.18884277344,85.7817220271389
2859.51354980469,111.998220047359
2859.8388671875,91.3588629657224
2860.16357421875,90.071183992724
2860.48858642578,74.0024197481886
2860.81298828125,74.8928651439527
2861.1376953125,87.552473327751
2861.46240234375,81.4580521708237
2861.78680419922,71.7361144701705
2862.11120605469,116.502651554841
2862.43591308594,124.052918999736
2862.76000976563,99.3702983898276
2863.08380126953,71.5726763730123
2863.408203125,85.046918420868
2863.73199462891,94.7097940501837
2864.05609130859,89.4728544208494
2864.38018798828,83.4887476618291
2864.70367431641,91.6624067682963
2865.02777099609,139.929743620788
2865.3515625,121.421655074725
2865.67474365234,83.9648993730254
2865.99853515625,98.4563666057463
2866.32232666016,90.225420905907
2866.64520263672,114.223033158481
2866.96899414063,115.758030610601
2867.29217529297,99.0173151794981
2867.61505126953,93.1000025256079
2867.93853759766,115.063350051764
2868.26141357422,86.9863107118362
2868.58428955078,112.001943354595
2868.90747070313,119.503982212958
2869.23004150391,137.692899721992
2869.55291748047,135.714067677437
2869.87548828125,215.453785273354
2870.19805908203,181.286912641583
2870.52062988281,130.771214071206
2870.84289550781,103.760090339076
2871.16546630859,83.8637301243212
2871.48773193359,91.4462833876304
2871.80969238281,91.6226818329035
2872.13226318359,86.4149585406302
2872.45422363281,125.285131588651
2872.77618408203,102.922443661164
2873.09814453125,114.860305554992
2873.42010498047,105.931443856585
2873.74176025391,106.84740303203
2874.06341552734,108.245333067984
2874.38507080078,105.586210383657
2874.70703125,96.6772412923897
2875.02807617188,89.6451046040763
2875.34973144531,116.513948241697
2875.67077636719,114.340195718075
2875.99212646484,134.337113464152
2876.3134765625,122.430361580972
2876.63452148438,82.9456640803411
2876.95526123047,97.0294540228501
2877.27661132813,117.306291552754
2877.59765625,124.111888303219
2877.91809082031,108.40110010013
2878.23913574219,93.1537119064657
2878.55987548828,103.97458335166
2878.88031005859,106.610953443591
2879.20104980469,128.45353001496
2879.52178955078,189.574882156577
2879.84191894531,143.80831072329
2880.16204833984,125.946539998734
2880.48248291016,112.652599404355
2880.80230712891,126.730151331499
2881.12274169922,226.039777655447
2881.44287109375,480.818914618622
2881.76239013672,601.511656133436
2882.08251953125,275.33287094356
2882.40234375,175.086875665281
2882.72216796875,184.726034904855
2883.04168701172,137.149033372295
2883.36151123047,111.769752115067
2883.68103027344,142.179451168755
2883.99993896484,162.051123528426
2884.31945800781,148.926723297565
2884.63897705078,138.430037652391
2884.95819091797,113.216368870406
2885.27709960938,102.33925319444
2885.59631347656,101.914627341785
2885.91491699219,91.4050566722306
2886.23413085938,111.766034301869
2886.55303955078,170.823993603458
2886.87164306641,205.23426880668
2887.19055175781,108.477923066526
2887.50915527344,113.069287106121
2887.82745361328,111.150743143326
2888.14605712891,105.556583335132
2888.46466064453,130.166054321834
2888.78295898438,131.138824639225
2889.10095214844,187.840875628083
2889.41925048828,351.484165910165
2889.73724365234,398.240575543756
2890.05523681641,168.195485358435
2890.37322998047,96.2739908946541
2890.69122314453,107.844299261188
2891.00891113281,120.349021876504
2891.32659912109,173.274682895031
2891.64459228516,208.233724294791
2891.96197509766,188.283207260758
2892.27966308594,267.638864500557
2892.59704589844,312.603027349296
2892.91412353516,214.848269409732
2893.23181152344,228.241284632579
2893.54888916016,193.116960299599
2893.86566162109,118.732667667218
2894.18273925781,86.6738682005605
2894.50012207031,98.8461482381727
2894.81689453125,92.9894072803653
2895.13366699219,90.9322600174806
2895.45074462891,87.6507688014769
2895.76721191406,73.3866202957619
2896.083984375,104.940721965333
2896.40045166016,114.055504719999
2896.71722412109,106.295107302437
2897.03308105469,108.398847930152
2897.34954833984,117.537596423347
2897.666015625,79.1754397705797
2897.98217773438,99.0890966099672
2898.29803466797,99.6982009629038
2898.61419677734,149.877195505103
2898.92974853516,153.653729717541
2899.24591064453,103.942837084005
2899.56207275391,103.093084655384
2899.87731933594,127.590271872733
2900.19287109375,145.588967203201
2900.50872802734,116.484228755597
2900.82397460938,57.5912940533943
2901.13952636719,84.1254444150173
2901.455078125,80.8535966353538
2901.77032470703,107.645690298021
2902.08557128906,85.0653386220987
2902.40051269531,98.4210484332737
2902.71575927734,105.89042758879
2903.03039550781,116.542154000838
2903.34564208984,112.516190782483
2903.66027832031,93.575766007711
2903.97491455078,101.676852974846
2904.28985595703,121.037827370679
2904.6044921875,89.1555792545557
2904.91882324219,109.002661129018
2905.23345947266,114.096406114635
2905.54779052734,118.746875106797
2905.86212158203,104.833914996373
2906.17645263672,130.065567163195
2906.49047851563,171.017670432331
2906.80450439453,120.825257900751
2907.11853027344,136.338148320971
2907.43286132813,130.877852594185
2907.74627685547,115.27341365571
2908.06030273438,136.911437146926
2908.3740234375,177.343067822488
2908.68774414063,306.600897835549
2909.00115966797,320.045229858711
2909.31488037109,134.733541532226
2909.62799072266,119.082664025436
2909.94140625,199.227591509686
2910.25482177734,175.607180655166
2910.56793212891,140.53302325993
2910.88073730469,143.291304853481
2911.19384765625,148.202988332045
2911.50695800781,86.5606101575317
2911.81976318359,114.01477671239
2912.13287353516,119.763536699358
2912.44567871094,81.5514916592295
2912.75817871094,81.3159155826989
2913.07067871094,92.9374847269792
2913.38348388672,94.0955244227946
2913.69567871094,114.111267101744
2914.00787353516,85.7397133457811
2914.32067871094,118.354857444757
2914.63226318359,118.387116884091
2914.94476318359,113.670264998173
2915.25695800781,100.523781314406
2915.56884765625,114.840438100999
2915.88073730469,139.547260211497
2916.19262695313,156.706326281526
2916.50482177734,114.623610942043
2916.81610107422,105.197956904417
2917.12768554688,97.8060450734153
2917.43896484375,120.154884682175
2917.75054931641,108.85129330395
2918.06213378906,157.240975070317
2918.37341308594,155.495155368318
2918.68469238281,111.939542959176
2918.99597167969,87.1699126124883
2919.30694580078,87.8621521741642
2919.61791992188,98.3208986003086
2919.92919921875,127.614939237941
2920.23986816406,152.641830704605
2920.55053710938,147.258388370068
2920.86151123047,101.124830525786
2921.171875,135.028256817092
2921.48254394531,109.490662402962
2921.79290771484,109.492451150365
2922.10357666016,107.14597638298
2922.41394042969,132.406430715251
2922.72399902344,159.009130339371
2923.03436279297,171.554340463573
2923.34411621094,200.739634844779
2923.65447998047,339.184120619491
2923.96453857422,511.79999352092
2924.27429199219,457.084490090848
2924.58404541016,423.027595359609
2924.89379882813,321.17504229279
2925.20355224609,244.326631276744
2925.51300048828,235.640682929195
2925.82244873047,263.043253205326
2926.13220214844,269.745849928524
2926.44134521484,330.157346659719
2926.75079345703,413.22720126193
2927.06024169922,459.330725699927
2927.36877441406,431.390459033805
2927.67822265625,414.167192398457
2927.98736572266,354.740677963669
2928.2958984375,293.088235254868
2928.60473632813,224.145361544967
2928.91357421875,214.613290737749
2929.22210693359,201.560991604215
2929.53094482422,157.980715201653
2929.83947753906,161.3487293013
2930.14801025391,163.267513257731
2930.45623779297,204.632654141329
2930.76477050781,238.589077394779
2931.07269287109,202.790623039577
2931.38092041016,167.840017018296
2931.68914794922,186.413230885288
