Wave   ,Sample   ,Dark     ,Reference
569.875,  173.665,  228.785,  166.482
570.001,  209.265,  258.585,  193.982
570.128,  209.865,  253.685,  210.883
570.254,  200.665,  261.185,  205.982
570.380,  195.465,  248.585,  196.383
570.507,  198.665,  239.585,  199.682
570.633,  213.065,  263.585,  218.482
570.759,  181.765,  226.485,  169.482
570.885,  197.065,  238.485,  186.883
571.012,  207.765,  257.585,  200.182
571.138,  187.665,  225.185,  179.883
571.264,  221.165,  264.185,  215.283
571.390,  227.665,  269.785,  221.283
571.516,  206.465,  250.385,  195.182
571.642,  190.865,  235.985,  182.083
571.769,  217.065,  262.085,  218.982
571.895,  196.065,  229.385,  190.383
572.021,  207.765,  242.385,  199.682
572.147,  178.465,  210.385,  180.083
572.273,  195.765,  242.885,  187.283
572.399,  221.865,  262.685,  211.982
572.525,  195.265,  250.685,  187.682
572.651,  202.465,  251.785,  208.383
572.777,  225.465,  264.285,  215.083
572.903,  209.465,  250.385,  203.283
573.029,  214.465,  253.385,  207.682
573.155,  195.865,  233.585,  197.982
573.281,  221.465,  270.885,  214.583
573.407,  191.865,  237.185,  192.482
573.533,  236.165,  275.085,  225.283
573.659,  216.665,  255.885,  208.982
573.784,  211.965,  240.985,  200.482
573.910,  199.965,  248.085,  191.783
574.036,  231.965,  272.485,  212.182
574.162,  190.965,  235.785,  186.283
574.288,  218.065,  265.585,  220.883
574.413,  204.165,  255.585,  193.182
574.539,  225.265,  271.485,  222.083
574.665,  214.665,  264.385,  205.982
574.791,  204.765,  256.785,  209.182
574.916,  226.465,  258.285,  220.283
575.042,  231.965,  265.085,  221.283
575.168,  221.165,  262.085,  219.083
575.293,  208.665,  261.085,  204.383
575.419,  224.565,  273.885,  218.083
575.545,  201.665,  254.985,  200.482
575.670,  229.465,  281.685,  236.182
575.796,  217.065,  268.985,  220.883
575.922,  222.865,  269.285,  223.283
576.047,  234.065,  272.285,  209.883
576.173,  222.665,  256.385,  207.182
576.298,  224.565,  263.485,  212.283
576.424,  215.865,  251.585,  196.182
576.549,  247.565,  267.585,  207.182
576.675,  298.665,  257.385,  212.083
576.800,  434.165,  253.385,  216.583
576.926, 1140.265,  257.185,  209.982
577.051, 1447.965,  272.085,  219.883
577.177,  256.265,  237.485,  191.783
577.302,  249.365,  286.085,  234.583
577.427,  201.065,  243.185,  194.283
577.553,  216.665,  259.985,  205.783
577.678,  221.265,  256.585,  224.383
577.803,  230.965,  283.885,  215.083
577.929,  203.265,  246.885,  186.883
578.054,  198.465,  230.985,  189.083
578.179,  233.065,  292.185,  226.583
578.305,  241.365,  276.685,  237.783
578.430,  208.865,  235.585,  195.982
578.555,  222.365,  245.285,  202.783
578.680,  238.065,  233.285,  192.783
578.805,  316.465,  258.785,  207.083
578.931,  538.865,  264.385,  217.482
579.056, 1470.365,  255.385,  200.982
579.181, 1134.465,  232.885,  195.283
579.306,  244.965,  230.185,  194.982
579.431,  214.565,  239.085,  201.783
579.556,  182.765,  228.385,  168.783
579.681,  216.965,  257.385,  212.982
579.806,  224.365,  262.285,  211.182
579.931,  218.565,  259.285,  208.383
580.057,  232.965,  268.685,  219.182
580.182,  215.165,  255.685,  195.383
580.307,  212.665,  254.485,  207.783
580.432,  227.565,  252.685,  221.383
580.557,  205.765,  249.085,  198.182
580.681,  201.065,  236.685,  198.482
580.806,  224.465,  264.185,  212.482
580.931,  207.365,  255.285,  203.283
581.056,  219.165,  261.185,  216.482
581.181,  198.665,  247.385,  190.482
581.306,  210.565,  254.885,  198.583
581.431,  183.165,  240.985,  192.982
581.556,  205.265,  252.585,  207.482
581.680,  208.965,  249.685,  210.083
581.805,  208.165,  260.685,  205.783
581.930,  201.865,  248.685,  195.783
582.055,  217.165,  274.385,  200.883
582.180,  235.065,  271.285,  219.982
582.304,  203.365,  251.085,  189.883
582.429,  214.865,  260.985,  216.583
582.554,  232.065,  268.185,  221.783
582.678,  194.265,  246.885,  195.583
582.803,  210.065,  254.685,  205.583
582.928,  189.065,  224.785,  168.783
583.052,  191.565,  248.185,  186.783
583.177,  231.265,  262.385,  220.982
583.302,  193.665,  242.385,  191.383
583.426,  229.865,  270.185,  227.283
583.551,  195.565,  234.685,  188.883
583.675,  215.465,  271.385,  212.682
583.800,  201.765,  245.485,  192.182
583.924,  205.265,  258.585,  209.982
584.049,  215.865,  260.985,  193.883
584.173,  201.465,  249.585,  213.083
584.298,  212.265,  260.985,  208.783
584.422,  198.465,  243.785,  189.283
584.547,  226.865,  279.685,  229.783
584.671,  224.265,  264.485,  210.283
584.796,  236.265,  280.085,  243.182
584.920,  197.565,  246.585,  199.182
585.044,  213.965,  261.785,  206.482
585.169,  214.565,  258.585,  201.682
585.293,  223.865,  271.285,  214.383
585.417,  201.765,  244.785,  198.482
585.542,  209.465,  271.485,  219.583
585.666,  229.865,  269.185,  218.982
585.790,  208.565,  257.885,  197.583
585.914,  236.065,  270.085,  217.982
586.039,  234.865,  284.585,  229.383
586.163,  205.965,  260.785,  218.083
586.287,  215.965,  254.285,  206.083
586.411,  235.865,  269.385,  220.283
586.535,  215.165,  254.685,  204.482
586.659,  215.365,  282.885,  211.883
586.784,  209.665,  258.985,  201.982
586.908,  216.165,  261.485,  208.083
587.032,  230.465,  272.785,  228.982
587.156,  214.865,  264.185,  220.182
587.280,  206.065,  245.685,  200.883
587.404,  255.865,  295.485,  251.083
587.528,  205.665,  251.885,  206.883
587.652,  225.365,  273.285,  223.182
587.776,  216.565,  264.085,  211.982
587.900,  221.565,  264.285,  210.682
588.024,  235.565,  295.685,  242.982
588.148,  232.465,  288.985,  225.182
588.272,  224.365,  271.885,  215.283
588.396,  204.265,  249.685,  202.182
588.520,  229.265,  282.085,  239.682
588.644,  225.665,  258.585,  212.182
588.767,  249.665,  299.185,  240.982
588.891,  238.665,  260.485,  220.482
589.015,  218.965,  274.985,  221.883
589.139,  213.865,  257.385,  204.083
589.263,  235.665,  285.685,  231.783
589.387,  206.065,  248.185,  199.182
589.510,  226.265,  273.185,  218.482
589.634,  243.865,  286.585,  241.783
589.758,  201.365,  241.685,  193.083
589.881,  222.065,  268.185,  219.783
590.005,  234.365,  290.585,  231.383
590.129,  205.665,  267.485,  199.883
590.253,  216.865,  272.485,  221.283
590.376,  231.965,  278.585,  227.083
590.500,  229.765,  275.185,  239.083
590.623,  206.165,  245.985,  205.383
590.747,  232.265,  277.785,  215.583
